Date,Open,High,Low,Close
10-06-19,101.019997,101.260002,100.540001,100.790001
11-06-19,101.050003,101.370003,99.730003,100.43
12-06-19,100.550003,101.160004,100.330002,100.610001
13-06-19,100.690002,101.25,100.370003,101.099998
14-06-19,101.18,102.480003,101.160004,102.139999
17-06-19,102.25,102.300003,101.050003,101.279999
18-06-19,101.300003,102.050003,101.07,101.870003
19-06-19,102.050003,103.029999,102.050003,102.760002
20-06-19,102.989998,103.989998,102.599998,103.550003
21-06-19,103.330002,103.489998,100.93,101.209999
24-06-19,101.150002,102.57,101.110001,102.190002
25-06-19,102.300003,102.440002,101.610001,101.610001
26-06-19,101.620003,101.720001,99.379997,99.489998
27-06-19,99.949997,100.349998,99.580002,100.139999
28-06-19,100.870003,101.739998,100.739998,101.690002
01-07-19,102.980003,103.199997,101.910004,103.150002
02-07-19,102.959999,103.57,102.599998,103.269997
03-07-19,103.269997,107.43,103.269997,104.629997
05-07-19,104.629997,104.690002,103.559998,104.489998
08-07-19,104.32,104.669998,104.029999,104.379997
09-07-19,104.110001,104.800003,104.010002,104.660004
10-07-19,104.610001,105.260002,103.809998,104.260002
11-07-19,103.349998,103.809998,102.290001,103.150002
12-07-19,103.349998,103.93,102.889999,103.910004
15-07-19,104.019997,104.389999,103.610001,104.389999
16-07-19,104.519997,104.919998,104.230003,104.849998
17-07-19,104.68,104.68,102.459999,102.940002
18-07-19,102.93,103.379997,102.43,103.199997
19-07-19,103.330002,103.330002,101.360001,101.410004
22-07-19,101.339996,101.970001,101.07,101.209999
23-07-19,101.199997,101.610001,100.43,101.510002
24-07-19,101.480003,102.160004,100.889999,102.080002
25-07-19,102.239998,102.43,101.68,102.040001
26-07-19,102.059998,102.980003,101.519997,102.93
29-07-19,103,103.449997,101.720001,101.809998
30-07-19,101.5,102.5,101.230003,101.830002
31-07-19,105.290001,109.129997,105.290001,107.400002
01-08-19,107.690002,107.839996,104.279999,104.879997
02-08-19,104.68,105.059998,103.32,104.510002
05-08-19,103.690002,104.059998,101.330002,101.779999
06-08-19,101.889999,103.900002,101.32,103.870003
07-08-19,102.489998,104.339996,100.839996,103.330002
08-08-19,103.980003,105.589996,103.57,105.300003
09-08-19,105.099998,105.309998,103.160004,104.089996
12-08-19,103.760002,104.739998,102.580002,102.849998
13-08-19,102.529999,104.879997,102.040001,104.440002
14-08-19,103.389999,103.720001,100.830002,101.690002
15-08-19,101.860001,102.360001,101.129997,101.839996
16-08-19,102.349998,103.669998,101.129997,103.220001
19-08-19,104.459999,104.459999,103.739998,103.989998
20-08-19,103.709999,104.290001,103.150002,103.220001
21-08-19,103.720001,103.959999,103.300003,103.889999
22-08-19,104.540001,104.839996,103.419998,104.5
23-08-19,104.019997,105.360001,101.489998,101.980003
26-08-19,102.519997,103.279999,101.870003,103.209999
27-08-19,103.709999,104.07,102.400002,102.629997
28-08-19,102.230003,102.889999,101.650002,102.410004
29-08-19,102.690002,102.910004,101.809998,102.220001
30-08-19,102.910004,103.190002,101.900002,102.389999
03-09-19,101.809998,102.739998,101.610001,102.540001
04-09-19,103.510002,104.080002,103.190002,103.900002
05-09-19,105,105.589996,104.230003,104.379997
06-09-19,104.269997,105.550003,104.029999,105.309998
09-09-19,106.029999,106.099998,104.800003,105.790001
10-09-19,105.989998,106.019997,103.940002,105.68
11-09-19,105.449997,106.160004,104.730003,106.150002
12-09-19,106.32,106.849998,105.57,106.580002
13-09-19,106.910004,107.230003,105.510002,105.809998
16-09-19,105.470001,106.410004,105.050003,106.379997
17-09-19,106.379997,107.970001,106.120003,107.940002
18-09-19,108,108.699997,107.18,107.989998
19-09-19,108.160004,109.099998,108.120003,108.360001
20-09-19,108.669998,109.019997,107.330002,107.919998
23-09-19,107.57,108.699997,107.220001,108.410004
24-09-19,108.870003,109.550003,107.480003,107.760002
25-09-19,108,108.25,107.300003,107.660004
26-09-19,107.650002,108.639999,107.290001,108.110001
27-09-19,108.540001,108.540001,107.099998,107.830002
30-09-19,108.379997,108.860001,107.75,108.68
01-10-19,109,109.449997,106.980003,107.169998
02-10-19,106.629997,107.129997,104.959999,105.610001
03-10-19,105.580002,106.18,104.82,105.650002
04-10-19,105.730003,108.5,105.730003,108.459999
07-10-19,108.169998,108.730003,107.449997,107.459999
08-10-19,106.720001,106.989998,105.870003,105.900002
09-10-19,106.599998,107.059998,106.290001,106.57
10-10-19,106.519997,108.040001,106.510002,107.139999
11-10-19,108.209999,108.970001,107.870003,107.93
14-10-19,107.739998,108.540001,107.5,108.230003
15-10-19,108.620003,109.129997,108.019997,108.07
16-10-19,107.529999,107.75,106.230003,107.489998
17-10-19,107.790001,108.410004,107.330002,107.739998
18-10-19,108.199997,108.690002,107.580002,108.410004
21-10-19,108.940002,109.290001,108.43,109.129997
22-10-19,108.669998,108.720001,107.080002,107.5
23-10-19,107.5,108.400002,107.5,108.18
24-10-19,108.400002,108.550003,107.900002,108.260002
25-10-19,108.190002,108.199997,106.730003,107.239998
28-10-19,107.629997,108.269997,106.589996,106.599998
29-10-19,106.800003,108.220001,106.32,108.220001
30-10-19,107.470001,107.610001,103.650002,104.949997
31-10-19,104.470001,106.459999,104.07,106.419998
01-11-19,106.980003,107.389999,105.459999,105.900002
04-11-19,106.550003,107.529999,106.360001,106.489998
05-11-19,106.93,107.07,105.809998,105.839996
06-11-19,105.870003,106.989998,105.669998,106.949997
07-11-19,106.949997,108.410004,106.809998,107.720001
08-11-19,107.540001,108.309998,107.339996,108.190002
11-11-19,107.699997,109.43,107.410004,109.379997
12-11-19,109.620003,111,109.290001,110.129997
13-11-19,109.470001,110.989998,109.059998,110.57
14-11-19,110.360001,110.860001,110.099998,110.800003
15-11-19,110.970001,111.32,110.459999,111.099998
18-11-19,110.860001,111.510002,110.760002,111.510002
19-11-19,111.540001,111.769997,110.910004,111.029999
20-11-19,110.769997,111.18,109.889999,110.400002
21-11-19,110.309998,110.639999,109.300003,110.199997
22-11-19,110.300003,111,109.910004,110.040001
25-11-19,110.25,111.110001,110.25,110.639999
26-11-19,110.889999,112.639999,110.639999,112.620003
27-11-19,112.360001,112.5,111.599998,112.019997
29-11-19,112.220001,112.5,111.290001,111.349998
02-12-19,111.709999,111.849998,111.019997,111.139999
03-12-19,110.290001,110.389999,108.959999,109.440002
04-12-19,109.360001,110.519997,109.120003,110.139999
05-12-19,110.160004,110.330002,109.339996,109.540001
06-12-19,110.169998,111.510002,110.169998,111.099998
09-12-19,111.050003,111.550003,110.599998,111.32
10-12-19,111.339996,111.760002,110.629997,110.739998
11-12-19,110.540001,110.68,109.07,109.589996
12-12-19,109.389999,110.57,108.93,110.349998
13-12-19,109.800003,110.290001,109.230003,109.699997
16-12-19,109.900002,110.120003,109.169998,109.620003
17-12-19,109.889999,110.620003,109.449997,109.849998
18-12-19,110.18,110.18,109.190002,109.650002
19-12-19,109.449997,111.209999,108.980003,111.209999
20-12-19,112.43,113.32,111.510002,111.580002
23-12-19,111.82,112,110.389999,110.879997
24-12-19,110.949997,111.610001,110.949997,111.169998
26-12-19,111.160004,112.120003,111.139999,111.599998
27-12-19,111.870003,112.120003,111.410004,111.870003
30-12-19,112,112.050003,111.339996,111.769997
31-12-19,111.82,112.480003,111.589996,112.449997
02-01-20,112.970001,113,111.660004,112.82
03-01-20,111.839996,113.099998,111.769997,112.830002
06-01-20,112.339996,113.209999,112.040001,113.160004
07-01-20,112.68,112.989998,112.160004,112.190002
08-01-20,112.550003,113.830002,112.440002,112.5
09-01-20,113,113.910004,112.720001,113.779999
10-01-20,113.959999,114.160004,113.18,113.449997
13-01-20,113.480003,114.489998,113.449997,114.480003
14-01-20,114.349998,114.389999,113.440002,113.800003
15-01-20,113.620003,114.629997,113.050003,114.260002
16-01-20,114.540001,116.160004,114.269997,116.150002
17-01-20,116.400002,117.620003,115.849998,117.550003
21-01-20,117.150002,118.269997,117.059998,117.800003
22-01-20,118.239998,118.690002,117.589996,117.650002
23-01-20,117.059998,118.389999,116.099998,118.150002
24-01-20,118.239998,118.75,117.480003,118.279999
27-01-20,117,117.93,116.559998,116.580002
28-01-20,116.879997,118.150002,116.879997,117.540001
29-01-20,118.5,118.720001,117.669998,118.360001
30-01-20,117.589996,119.980003,117.57,119.879997
31-01-20,119.209999,120.110001,118.269997,118.540001
03-02-20,119,120.07,118.800003,119.050003
04-02-20,120.160004,121.160004,119.910004,119.949997
05-02-20,121.07,124.940002,121.07,124.669998
06-02-20,124.769997,125.43,123.790001,123.889999
07-02-20,123.870003,124.760002,123.610001,124.43
10-02-20,124.339996,124.830002,123.269997,123.949997
11-02-20,123.900002,125.410004,123.720001,125.099998
12-02-20,125.25,125.25,122.949997,123.779999
13-02-20,123.650002,124.919998,123.199997,124.889999
14-02-20,124.93,125.589996,124.650002,125.57
18-02-20,125.400002,125.919998,124.110001,124.300003
19-02-20,124.599998,125,123.849998,124.260002
20-02-20,123.989998,124.480003,123.050003,123.459999
21-02-20,123.290001,124.029999,122.919998,123.620003
24-02-20,121.449997,122.370003,120.18,120.540001
25-02-20,120.75,120.800003,117.139999,117.309998
26-02-20,117.959999,119.010002,115.720001,115.730003
27-02-20,114.589996,115.029999,109.870003,109.919998
28-02-20,106.580002,107.900002,102.910004,105.25
02-03-20,104.589996,112.760002,104.589996,112.669998
03-03-20,112.43,113.580002,108,109.199997
04-03-20,111.330002,114.889999,110.169998,114.510002
05-03-20,111.150002,112.089996,107.040001,108.459999
06-03-20,104.209999,107.709999,103.910004,107.139999
09-03-20,99.57,100.160004,94.019997,95.610001
10-03-20,99.360001,100.199997,94.580002,99.260002
11-03-20,96.25,96.68,90.550003,92.769997
12-03-20,86.040001,90.379997,83.720001,83.800003
13-03-20,89.459999,93.059998,83.099998,92.769997
16-03-20,78,90.540001,78,84.980003
17-03-20,87.160004,90.650002,85.269997,87.940002
18-03-20,81.639999,83.75,64.129997,75.550003
19-03-20,74.129997,78.519997,70.730003,74.690002
20-03-20,76.360001,78.660004,70.760002,73.870003
23-03-20,71.739998,75.919998,68.860001,73.230003
24-03-20,78.099998,79.18,75.699997,77.919998
25-03-20,77.860001,86.709999,75.010002,83
26-03-20,77.860001,87.4263,83.010002,87.110001
