Date,Open,High,Low,Close
13-12-10,31.639999,31.77,30.4,30.549999
14-12-10,30.290001,30.389999,27.76,28.530001
15-12-10,28.67,29.969999,28.530001,29.6
16-12-10,30,30.91,29.65,30.809999
17-12-10,31.34,31.540001,30.709999,31.360001
20-12-10,31.639999,32.189999,31.26,31.700001
21-12-10,31.799999,32.689999,31.709999,32.259998
22-12-10,32.25,32.860001,31.700001,32.630001
23-12-10,31.26,32.48,29.92,30.09
27-12-10,28.02,28.58,25.059999,25.549999
28-12-10,25.85,26.75,25,26.41
29-12-10,27.030001,28.01,26.5,27.73
30-12-10,27.700001,27.9,26.379999,26.5
31-12-10,26.57,27.25,26.5,26.629999
03-01-11,26.84,27,25.9,26.620001
04-01-11,26.66,26.950001,26.02,26.67
05-01-11,26.48,26.9,26.190001,26.83
06-01-11,26.83,28,26.809999,27.879999
07-01-11,28,28.58,27.9,28.24
10-01-11,28.17,28.68,28.049999,28.450001
11-01-11,28.59,28.709999,26.92,26.959999
12-01-11,27.01,27.4,26.52,26.959999
13-01-11,26.959999,26.969999,26.16,26.219999
14-01-11,26.15,26.58,25.610001,25.75
18-01-11,25.48,25.639999,24.75,25.639999
19-01-11,25.27,25.469999,23.75,24.030001
20-01-11,24.030001,24.450001,22.370001,22.620001
21-01-11,23.120001,23.59,22.709999,23.040001
24-01-11,23.530001,24.809999,23.23,24.49
25-01-11,24.65,24.889999,24.02,24.68
26-01-11,24.709999,24.879999,24.1,24.75
27-01-11,24.74,25.08,24.530001,24.92
28-01-11,24.879999,24.879999,23.75,24.01
31-01-11,24.049999,24.120001,23.5,24.1
01-02-11,24.309999,24.73,23.540001,23.91
02-02-11,24.16,24.18,23.67,23.940001
03-02-11,23.82,23.9,23.15,23.629999
04-02-11,23.440001,23.67,23.219999,23.459999
07-02-11,23.26,23.26,22.879999,23.07
08-02-11,23.780001,25.25,23,24.49
09-02-11,24.129999,24.18,22.790001,23.209999
10-02-11,23.26,23.639999,22.809999,23.219999
11-02-11,23.25,23.75,22.940001,23.25
14-02-11,23.639999,24.139999,23.049999,23.08
15-02-11,23.01,23.17,22.559999,22.84
16-02-11,23.1,24.969999,23.07,24.73
17-02-11,24.629999,25.49,23.549999,23.6
18-02-11,23.33,23.49,22.959999,23.18
22-02-11,22.879999,23,21.780001,21.870001
23-02-11,22.18,22.5,21.110001,21.83
24-02-11,21.780001,22.58,21.5,22.530001
25-02-11,22.809999,23.85,22.690001,23.610001
28-02-11,23.74,24.1,23.5,23.889999
01-03-11,24.049999,24.32,23.700001,23.940001
02-03-11,23.82,24.280001,23.73,24.02
03-03-11,24.48,24.790001,24.059999,24.360001
04-03-11,24.48,24.99,23.780001,24.950001
07-03-11,24.93,25.4,24.700001,24.940001
08-03-11,24.6,24.959999,24,24.66
09-03-11,24.66,24.99,24.27,24.719999
10-03-11,24.440001,24.49,23.73,24.01
11-03-11,23.85,24.25,23.530001,24.07
14-03-11,23.82,24,23.200001,23.25
15-03-11,22.200001,22.959999,21.799999,22.950001
16-03-11,22.860001,23.25,22.690001,22.82
17-03-11,23.24,23.43,22.639999,22.809999
18-03-11,23.190001,23.190001,22.51,22.959999
21-03-11,23.049999,23.049999,22.540001,22.73
22-03-11,22.73,22.860001,22,22.190001
23-03-11,22.110001,22.27,21.77,22.209999
24-03-11,22.139999,22.379999,21.98,22.33
25-03-11,22.43,23,22.4,22.75
28-03-11,22.700001,23.540001,22.549999,23.25
29-03-11,23.299999,24,23.209999,23.92
30-03-11,24.110001,24.49,23.01,23.709999
31-03-11,26.549999,28.709999,26.5,27.75
01-04-11,27.450001,28.18,26.57,26.66
04-04-11,26.83,27,25.23,25.83
05-04-11,25.9,27,25.690001,26.700001
06-04-11,26.99,27.01,25.799999,26.49
07-04-11,26.85,27.940001,26.450001,27.24
08-04-11,27.58,27.6,26.360001,26.49
11-04-11,26.469999,26.530001,25.02,25.27
12-04-11,25.08,25.209999,24.299999,24.65
13-04-11,25.129999,25.690001,24.809999,24.93
14-04-11,24.870001,25.280001,24.200001,25.139999
15-04-11,25.65,26.18,25.41,25.58
18-04-11,25.129999,25.620001,24.360001,25.030001
19-04-11,25.26,25.26,24.65,25.16
20-04-11,25.700001,26.09,25.299999,25.75
21-04-11,25.85,26.98,25.59,26.74
25-04-11,26.700001,26.73,25.969999,26.389999
26-04-11,26.66,27.25,26.309999,26.93
27-04-11,26.93,27.360001,26.629999,27.08
28-04-11,27.07,27.690001,26.719999,27.66
29-04-11,27.690001,27.870001,27.42,27.6
02-05-11,27.6,27.799999,27.059999,27.450001
03-05-11,27.379999,27.389999,26.5,26.870001
04-05-11,26.780001,27,25.75,26.690001
05-05-11,27.200001,27.440001,26.17,26.440001
06-05-11,26.9,27.700001,26.620001,27.120001
09-05-11,27,28,26.85,27.91
10-05-11,28.24,28.950001,27.91,28.33
11-05-11,28.200001,28.299999,26.92,27.07
12-05-11,27.07,27.74,26.65,27.67
13-05-11,28,28.190001,27.299999,27.549999
16-05-11,27.99,27.99,26.549999,26.6
17-05-11,27,27,25.719999,25.959999
18-05-11,26.1,26.469999,25.52,26.35
19-05-11,27.030001,28.440001,26.6,28.200001
20-05-11,28.26,28.280001,27.35,27.969999
23-05-11,27.620001,27.620001,26.620001,26.82
24-05-11,27.02,27.5,26.6,26.719999
25-05-11,26.9,29.01,26.17,28.98
26-05-11,28.82,29.76,28.1,29.48
27-05-11,29.540001,29.67,28.82,29.549999
31-05-11,29.690001,30.280001,29.549999,30.139999
01-06-11,30,30.1,28.379999,28.52
02-06-11,28.52,29.32,28.51,28.76
03-06-11,29.950001,31.5,29.5,30.129999
06-06-11,30.1,30.129999,28.26,28.700001
07-06-11,28.940001,29.389999,28.26,28.370001
08-06-11,28.440001,28.6,27.02,27.120001
09-06-11,27.43,28.1,27.1,27.620001
10-06-11,27.52,28.299999,27.35,27.860001
13-06-11,28.07,28.879999,27.879999,28.43
14-06-11,28.540001,29.700001,28.52,28.6
15-06-11,28.440001,28.450001,27.07,27.32
16-06-11,27.67,28,25.74,26.5
17-06-11,26.870001,27.700001,26.139999,26.5
20-06-11,26.290001,26.459999,25.5,26.01
21-06-11,26.24,27.73,26,27.530001
22-06-11,27.370001,28.25,27.1,27.209999
23-06-11,27.200001,27.719999,26.209999,27.709999
24-06-11,27.639999,27.969999,27.26,27.57
27-06-11,27.73,28.280001,27.309999,27.459999
28-06-11,27.790001,28.25,27.67,28.110001
29-06-11,28.5,29.09,28.07,28.290001
30-06-11,28.5,29.33,28.4,29.129999
01-07-11,29.07,29.6,28.799999,29.02
05-07-11,29.02,29.52,28.709999,29.139999
06-07-11,29.139999,29.139999,28.549999,28.959999
07-07-11,29.139999,30,29.01,29.73
08-07-11,29.889999,29.889999,28.59,28.809999
11-07-11,28.4,28.530001,28,28.35
12-07-11,28.370001,29.09,28,28.17
13-07-11,28.43,29.030001,27.9,28.639999
14-07-11,28.530001,28.959999,27.25,27.610001
15-07-11,27.790001,27.83,27.4,27.58
18-07-11,27.34,27.450001,26.629999,27.23
19-07-11,27.58,28.110001,27.540001,27.889999
20-07-11,28,30.440001,27.799999,28.690001
21-07-11,28.91,29.16,28.1,28.700001
22-07-11,28.700001,29.540001,28.549999,29.290001
25-07-11,29.01,29.25,28.440001,28.49
26-07-11,28.309999,28.77,27.969999,28
27-07-11,28.5,28.5,27.51,27.639999
28-07-11,27.6,28.549999,27.540001,28.17
29-07-11,27.799999,28.4,27.5,28.17
01-08-11,28.67,28.98,28.209999,28.77
02-08-11,28.690001,29.200001,27.27,27.34
03-08-11,27.5,27.83,26.34,27.200001
04-08-11,26.51,26.889999,24.67,24.75
05-08-11,24.99,25.379999,22.83,24.24
08-08-11,23.1,24.440001,23.1,23.639999
09-08-11,24.15,25.450001,23.700001,25.059999
10-08-11,25.440001,25.440001,23.629999,23.82
11-08-11,24.040001,25.75,24,25.299999
12-08-11,25.6,27.139999,25.360001,26.309999
15-08-11,26.620001,26.75,25.93,26.23
16-08-11,26.129999,26.540001,25.83,26.1
17-08-11,26.389999,26.65,25.51,25.83
18-08-11,25,25.15,23.469999,24.26
19-08-11,23.860001,24.219999,22,22.299999
22-08-11,23.110001,23.799999,21.68,21.950001
23-08-11,21.93,23.110001,21.5,22.959999
24-08-11,23.1,23.93,22.83,23.870001
25-08-11,23.870001,23.870001,22.9,23.110001
26-08-11,22.709999,23.950001,22.07,23.73
29-08-11,24.219999,24.85,24.02,24.709999
30-08-11,24.5,24.77,24.09,24.629999
31-08-11,24.799999,25.5,24.280001,24.74
01-09-11,24.66,24.870001,23.84,24
02-09-11,23.66,23.99,22.68,23.07
06-09-11,22.5,23.200001,22.290001,22.940001
07-09-11,23.389999,24,23.280001,23.84
08-09-11,23.58,24.030001,23.280001,23.610001
09-09-11,23.370001,23.57,22.549999,22.969999
12-09-11,22.5,23.309999,22.450001,22.879999
13-09-11,23.01,24.1,22.75,24.08
14-09-11,24.25,24.84,23.790001,24.34
15-09-11,24.58,24.93,24.33,24.82
16-09-11,24.780001,25.84,24.49,25.799999
19-09-11,24.950001,25.809999,23.82,25.77
20-09-11,25.98,26.6,25.67,26.01
21-09-11,25.950001,26.950001,25.700001,25.85
22-09-11,25.639999,26.110001,24.879999,25.629999
23-09-11,25.49,26.620001,25.35,26.379999
26-09-11,26.52,26.52,24.9,25.52
27-09-11,26,26.99,25.57,26.190001
28-09-11,26,26.5,24.51,24.59
29-09-11,25.719999,25.82,23.549999,24.120001
30-09-11,24.799999,24.889999,23.49,24.389999
03-10-11,24.950001,25,23.25,23.73
04-10-11,23.290001,24.32,22.93,23.66
05-10-11,24.030001,25.84,23.35,25.370001
06-10-11,25.370001,27.6,25.02,26.959999
07-10-11,26.98,27.6,26.049999,26.99
10-10-11,27.309999,28.18,27,27.879999
11-10-11,27.51,27.77,27.09,27.610001
12-10-11,27.25,28,27.200001,27.799999
13-10-11,27.629999,28.469999,27.440001,27.940001
14-10-11,28,28.549999,27.26,28.049999
17-10-11,27.860001,28,27.26,27.42
18-10-11,27.299999,28.43,26.709999,28.34
19-10-11,28.02,28.059999,27.299999,27.57
20-10-11,27.440001,27.469999,27,27.34
21-10-11,27.4,28.299999,27.01,28.030001
24-10-11,27.870001,28.889999,27.75,28.549999
25-10-11,28.23,28.860001,27.799999,28.25
26-10-11,28.190001,28.370001,27.4,27.98
27-10-11,28.34,28.950001,28.110001,28.76
28-10-11,28.5,30,28.01,29.870001
31-10-11,29.5,29.51,28.75,29.370001
01-11-11,28.389999,28.92,28,28.879999
02-11-11,29,29.26,28.25,28.709999
03-11-11,30,32.490002,29.530001,32.459999
04-11-11,31.459999,32.400002,30.51,32.310001
07-11-11,31.639999,32,30.75,31.27
08-11-11,31.370001,32,30.719999,31.84
09-11-11,30.870001,31.49,30.299999,30.879999
10-11-11,30.940001,31.5,30.65,31.33
11-11-11,31.9,34.5,30.57,33.639999
14-11-11,33,33.540001,32.619999,33.220001
15-11-11,32.919998,34.400002,32.73,33.93
16-11-11,33.48,35,33.400002,34.939999
17-11-11,34.5,34.900002,33.189999,33.68
18-11-11,33.639999,34.110001,32.540001,32.599998
21-11-11,32.439999,32.439999,31.049999,31.76
22-11-11,31.76,32.790001,31.049999,32.07
23-11-11,31.76,32.049999,31.25,31.450001
25-11-11,31.549999,32.41,31.08,31.66
28-11-11,32,33.279999,31.809999,32.560001
29-11-11,32.490002,33.07,31.629999,31.75
30-11-11,32.5,32.93,32.220001,32.740002
01-12-11,32.57,33.990002,31.98,32.599998
02-12-11,32.830002,33.689999,32.400002,33.299999
05-12-11,33.529999,35,33.43,34.419998
06-12-11,34.200001,34.98,34.029999,34.869999
07-12-11,34.630001,34.889999,33.799999,34.189999
08-12-11,30.84,31.65,29.610001,30.889999
09-12-11,30.540001,31.120001,30.280001,31.040001
12-12-11,30.440001,30.620001,30.02,30.41
13-12-11,30.57,30.93,28.91,29.450001
14-12-11,29.5,29.68,28,28.530001
15-12-11,28.67,29.17,28.120001,28.620001
16-12-11,28.790001,28.93,27.98,28
19-12-11,28.09,28.5,27.370001,27.75
20-12-11,28.049999,28.450001,27.719999,27.9
21-12-11,27.91,28.07,26.030001,27.57
22-12-11,27.6,28.049999,27.299999,27.77
23-12-11,28,28,27.52,27.9
27-12-11,27.66,28.77,27.639999,28.57
28-12-11,28.99,29.24,28.040001,28.51
29-12-11,28.59,29.34,28.549999,28.73
30-12-11,28.49,28.98,28.25,28.559999
03-01-12,28.940001,29.5,27.65,28.08
04-01-12,28.209999,28.67,27.5,27.709999
05-01-12,27.76,27.93,26.85,27.120001
06-01-12,27.200001,27.790001,26.41,26.91
09-01-12,27,27.49,26.120001,27.25
10-01-12,27.440001,27.76,27.25,27.620001
11-01-12,27.620001,28.379999,27.299999,28.23
12-01-12,28.48,28.620001,27.809999,28.25
13-01-12,28.4,28.5,22.639999,22.790001
17-01-12,26.620001,27.34,26.41,26.6
18-01-12,26.690001,26.879999,26.25,26.809999
19-01-12,27.190001,27.74,26.610001,26.76
20-01-12,26.9,27,26.4,26.6
23-01-12,26.809999,27.209999,26.6,26.77
24-01-12,26.629999,27.68,26.440001,27.42
25-01-12,27.27,28.01,27.049999,27.969999
26-01-12,28.07,29.58,28,28.940001
27-01-12,28.5,29.719999,28.5,29.33
30-01-12,29.49,29.610001,28.530001,29.57
31-01-12,29.9,30,28.870001,29.07
01-02-12,29.07,29.700001,29,29.58
02-02-12,29.719999,30.879999,29.610001,30.25
03-02-12,30.41,31.33,30.25,31.15
06-02-12,31.1,31.9,31.049999,31.799999
07-02-12,31.799999,31.799999,30.82,31.6
08-02-12,31.6,32.009998,31.290001,31.93
09-02-12,32,32.900002,31.43,32.580002
10-02-12,32.259998,32.27,29.84,31.1
13-02-12,31.549999,32.060001,30.9,31.49
14-02-12,31.74,33.790001,31.4,33.169998
15-02-12,33.099998,34.41,32.27,33.599998
16-02-12,33.5,34.509998,32.540001,34.18
17-02-12,33.990002,34.970001,33.5,34.970001
21-02-12,34.869999,34.869999,33.810001,34.5
22-02-12,34.5,34.720001,32.5,34.220001
23-02-12,33.990002,34.970001,33.560001,34.529999
24-02-12,34.23,34.52,33.27,33.75
27-02-12,33.41,34,33,33.619999
28-02-12,33.639999,34.439999,33.169998,33.810001
29-02-12,33.810001,34.119999,33.139999,33.41
01-03-12,33.509998,34.5,33.310001,34.41
02-03-12,34.400002,34.5,33.709999,34.040001
05-03-12,34.349998,34.400002,33.459999,33.77
06-03-12,33.25,33.279999,32.619999,33.110001
07-03-12,33.119999,33.310001,32.91,33.119999
08-03-12,33.110001,33.490002,33.040001,33.07
09-03-12,33.200001,35.310001,33.200001,34.740002
12-03-12,34.689999,36.290001,34.599998,36.009998
13-03-12,36.509998,36.59,35.5,36.09
14-03-12,36,36,34.799999,35.290001
15-03-12,35.279999,35.48,34.779999,35
16-03-12,34.900002,35.889999,34.830002,35.32
19-03-12,35.259998,35.32,34.540001,34.98
20-03-12,34.98,35.200001,34.57,34.959999
21-03-12,34.939999,35.299999,34.599998,35.150002
22-03-12,34.970001,35.150002,34.299999,34.400002
23-03-12,34.259998,34.630001,33.150002,34.080002
26-03-12,35.59,38.09,35.040001,37.400002
27-03-12,37.16,39.950001,37.029999,37.939999
28-03-12,37.779999,38.439999,37.110001,37.849998
29-03-12,38.189999,38.189999,37.029999,37.330002
30-03-12,37.52,37.939999,36.68,37.240002
02-04-12,37.330002,37.970001,36.529999,36.580002
03-04-12,36.700001,38.470001,36.669998,38.009998
04-04-12,35.27,35.490002,34.689999,35
05-04-12,35.099998,35.439999,34.41,34.48
09-04-12,34.099998,34.290001,33.099998,33.150002
10-04-12,33.150002,33.849998,32.099998,32.459999
11-04-12,33.240002,33.290001,32.009998,33.09
12-04-12,33.77,34.48,32.919998,33.439999
13-04-12,33.939999,34.040001,32.849998,33.59
16-04-12,33.41,33.700001,32.09,32.25
17-04-12,32.43,33.07,32.040001,32.240002
18-04-12,32.09,32.75,31.530001,32.66
19-04-12,32.75,33.43,32.5,33.16
20-04-12,33.139999,33.73,32.939999,33.16
23-04-12,32.860001,32.970001,31.709999,31.940001
24-04-12,31.82,32.200001,31,31.82
25-04-12,32.07,32.990002,32.07,32.91
26-04-12,32.959999,33.52,32.91,33.490002
27-04-12,33.599998,33.630001,32.91,33.34
30-04-12,33.27,33.360001,32.580002,33.130001
01-05-12,33.130001,34.209999,33.130001,33.779999
02-05-12,33.5,34.389999,33.389999,33.939999
03-05-12,33.91,34,32.130001,32.459999
04-05-12,32.32,32.459999,31.4,31.83
07-05-12,31.959999,32.580002,31.610001,32.470001
08-05-12,32.5,32.73,29.370001,30.190001
09-05-12,30.299999,30.77,29.76,30.059999
10-05-12,32.970001,34.68,32.400002,32.959999
11-05-12,32.490002,33.439999,32.16,32.25
14-05-12,31.92,32.130001,30.049999,30.059999
15-05-12,30.26,30.959999,29.219999,29.43
16-05-12,29.58,30.18,28.879999,29.18
17-05-12,29.299999,29.790001,28.24,28.57
18-05-12,28.370001,28.459999,26.83,27.559999
21-05-12,27.58,29.26,27.120001,28.77
22-05-12,30.1,31.34,30,30.799999
23-05-12,30.559999,31.049999,29.5,31.02
24-05-12,31.25,31.25,29.690001,30.280001
25-05-12,30.16,30.41,29.200001,29.809999
29-05-12,30.01,31.93,30.01,31.690001
30-05-12,31.08,31.42,30.24,30.41
31-05-12,30.07,30.290001,28.75,29.5
01-06-12,28.530001,29.16,27.76,28.15
04-06-12,28.030001,28.41,27.110001,27.879999
05-06-12,27.84,28.389999,27.559999,27.91
06-06-12,28.200001,29.450001,28.139999,29.219999
07-06-12,29.809999,29.870001,28.85,28.93
08-06-12,28.860001,30.190001,28.15,30.08
11-06-12,30.309999,31,28.959999,29.120001
12-06-12,29.23,29.84,28.809999,29.66
13-06-12,29.549999,30.639999,29.469999,29.77
14-06-12,30.18,30.65,28.620001,29.389999
15-06-12,29.389999,29.950001,28.809999,29.91
18-06-12,29.940001,32.330002,29.5,31.84
19-06-12,32.02,32.66,31.5,32.09
20-06-12,33.5,34.5,33.209999,33.779999
21-06-12,34.259998,34.279999,31.84,32.189999
22-06-12,32.599998,33.98,32.459999,33.790001
25-06-12,33.939999,34.119999,32.75,33.110001
26-06-12,32.049999,32.349998,31.389999,31.610001
27-06-12,31.9,32.450001,31.57,31.959999
28-06-12,31.9,32.110001,30.620001,31.41
29-06-12,32.799999,32.799999,31,31.290001
02-07-12,31.35,31.799999,30.190001,30.4
03-07-12,30.6,31,30.4,30.66
05-07-12,30.809999,31.67,30.799999,31.23
06-07-12,30.99,31.73,30.799999,30.99
09-07-12,30.940001,31.83,30.67,31.49
10-07-12,31.540001,32.48,30.889999,31.27
11-07-12,31.57,31.68,31.01,31.51
12-07-12,31.290001,33.009998,30.799999,32.700001
13-07-12,32.970001,34.400002,32.830002,34.25
16-07-12,34.32,36,33.900002,35.959999
17-07-12,35,35.209999,32.380001,33.349998
18-07-12,31.42,33.669998,31.059999,32.150002
19-07-12,32.720001,33.150002,32.040001,32.27
20-07-12,32.07,32.25,31.25,31.790001
23-07-12,31.049999,31.299999,30.620001,30.66
24-07-12,30.66,31.040001,29.620001,29.84
25-07-12,29.92,29.98,28.75,28.950001
26-07-12,29.9,30,27.639999,28.129999
27-07-12,28.709999,29.66,28.1,29.51
30-07-12,29.51,30.25,27.209999,27.35
31-07-12,27.540001,27.969999,27.35,27.42
01-08-12,27.99,27.99,26.030001,26.25
02-08-12,26.84,26.85,25.52,26.1
03-08-12,26.9,27.549999,26.74,27.27
06-08-12,27.549999,28.700001,27.549999,28.27
07-08-12,28.77,30.9,28.5,30.25
08-08-12,29.9,30,28.59,29.09
09-08-12,29.52,30,29.129999,29.41
10-08-12,29.309999,29.940001,29.309999,29.940001
13-08-12,29.690001,31.299999,29.1,31.17
14-08-12,30.75,31.17,29.26,29.42
15-08-12,29.389999,29.700001,28.809999,29.4
16-08-12,29.530001,30.389999,29.5,30.299999
17-08-12,30.290001,30.709999,29.98,30.01
20-08-12,30.15,30.389999,29.1,29.51
21-08-12,29.58,30,29,29.110001
22-08-12,29.01,30.040001,29.01,29.950001
23-08-12,30,30.85,29.65,30.73
24-08-12,30.059999,30.24,29.41,29.5
27-08-12,29.57,29.700001,28.17,28.32
28-08-12,28.4,29.379999,28,28.690001
29-08-12,28.49,28.639999,28.02,28.41
30-08-12,28.6,28.74,28.1,28.41
31-08-12,28.610001,28.84,28.200001,28.52
04-09-12,28.52,28.99,27.9,28.139999
05-09-12,28.01,28.5,27.809999,27.940001
06-09-12,28,28.9,27.9,28.549999
07-09-12,28.549999,29.57,28.5,29.35
10-09-12,29.200001,29.35,27.299999,27.370001
11-09-12,27.76,28.16,27.4,27.799999
12-09-12,27.9,28.58,27.799999,28.280001
13-09-12,28.57,29.5,28.48,29.48
14-09-12,30,30.65,29.65,30.389999
17-09-12,32.349998,32.779999,31.51,32.540001
18-09-12,31.879999,31.9,30.68,31.34
19-09-12,31,31.74,30.940001,31.049999
20-09-12,30.93,31.5,30.68,30.9
21-09-12,31.1,31.49,29.540001,30.02
24-09-12,29.51,31.030001,29.4,30.66
25-09-12,28.620001,29.48,27.530001,27.66
26-09-12,27.66,28.4,27.48,27.540001
27-09-12,27.82,28.540001,27.6,28.49
28-09-12,28.73,29.889999,28.610001,29.280001
01-10-12,29.5,29.889999,29,29.16
02-10-12,29.280001,29.889999,29,29.799999
03-10-12,29.75,29.950001,29.24,29.299999
04-10-12,30,30.1,28.65,29.4
05-10-12,29.700001,29.809999,28.68,28.889999
08-10-12,28.860001,29.4,28.610001,29.25
09-10-12,29.120001,29.120001,28.25,28.370001
10-10-12,28.389999,28.719999,28.01,28.4
11-10-12,28.940001,28.98,28.25,28.32
12-10-12,28.32,28.73,27.5,27.639999
15-10-12,28.02,28.049999,26.860001,27.33
16-10-12,27.67,28.09,27.34,28.059999
17-10-12,28.25,28.84,27.799999,28.82
18-10-12,28.99,28.99,27.780001,28.040001
19-10-12,27.83,28.200001,27.299999,27.74
22-10-12,27.99,28,27.360001,27.85
23-10-12,27.379999,28.559999,27.370001,28.389999
24-10-12,28.52,28.52,27.25,27.42
25-10-12,27.799999,27.799999,27.450001,27.52
26-10-12,27.530001,27.799999,27.02,27.379999
31-10-12,27.700001,28.35,27.370001,28.129999
01-11-12,28.25,29.49,28.200001,29.25
02-11-12,29.27,29.549999,28.549999,28.92
05-11-12,29.799999,31.58,29.33,31.5
06-11-12,30.610001,31.200001,29.950001,31.15
07-11-12,31,32.049999,30.809999,31.540001
08-11-12,31.01,31.879999,30.940001,31.309999
09-11-12,30.6,30.93,29.85,30.32
12-11-12,30.290001,31.42,30.16,31.07
13-11-12,31.290001,32,30.719999,31.610001
14-11-12,31.959999,32.119999,31.200001,31.379999
15-11-12,31.299999,31.440001,30.5,30.82
16-11-12,31.15,32,30.59,31.84
19-11-12,32.07,33.25,31.84,32.919998
20-11-12,32.799999,33.099998,31.91,33
21-11-12,32.610001,33.470001,32.290001,32.470001
23-11-12,32.599998,32.830002,31.700001,32.130001
26-11-12,32.099998,32.299999,31.620001,32.27
27-11-12,32.130001,32.66,31.52,32.150002
28-11-12,32,34.290001,31.91,33.23
29-11-12,33.439999,34,32.869999,33.689999
30-11-12,33.630001,34.279999,33.009998,33.82
03-12-12,33.889999,35,33.5,34.619999
04-12-12,34.080002,34.799999,33.549999,33.900002
05-12-12,33.82,34.189999,33.580002,33.709999
06-12-12,33.82,34.799999,33.5,33.900002
07-12-12,34.299999,34.490002,33.849998,34.169998
10-12-12,34.43,34.799999,34.18,34.57
11-12-12,34.599998,35.5,34.459999,35.279999
12-12-12,35.209999,35.799999,34.950001,35.259998
13-12-12,35.259998,35.299999,32.75,33.610001
14-12-12,33.779999,34.400002,33.59,33.810001
17-12-12,33.77,34.5,33.75,34.400002
18-12-12,34.259998,35.07,34.259998,34.59
19-12-12,34.75,35.259998,34.52,34.610001
20-12-12,34.509998,34.790001,34.049999,34.43
21-12-12,33.939999,34.169998,33.580002,34
24-12-12,33.639999,34.349998,33.549999,34.279999
26-12-12,33.959999,34.5,33.5,33.59
27-12-12,33.5,33.91,33,33.689999
28-12-12,33.380001,33.650002,33.02,33.220001
31-12-12,33,33.970001,33,33.869999
02-01-13,35,35.450001,34.709999,35.360001
03-01-13,35.18,35.450001,34.75,34.77
04-01-13,34.799999,34.799999,33.919998,34.400002
07-01-13,34.799999,34.799999,33.900002,34.34
08-01-13,34.5,34.5,33.110001,33.68
09-01-13,34.009998,34.189999,33.400002,33.639999
10-01-13,33.869999,33.990002,33.380001,33.529999
11-01-13,34.040001,34.040001,32.110001,32.91
14-01-13,33.080002,33.380001,32.849998,33.259998
15-01-13,33.110001,34.25,33.080002,33.900002
16-01-13,33.849998,34.23,33.73,34.099998
17-01-13,34.16,34.849998,33.919998,34.380001
18-01-13,34.740002,34.779999,33.82,34.52
22-01-13,34.560001,35.549999,34.259998,35.189999
23-01-13,35.02,36.240002,34.959999,36
24-01-13,36,37.720001,35.84,36.990002
25-01-13,37,37.540001,36.799999,36.98
28-01-13,36.860001,38.709999,36.860001,38.029999
29-01-13,38.099998,38.439999,37.130001,37.950001
30-01-13,37.849998,38,37.43,37.52
31-01-13,37.869999,37.869999,36.93,37.509998
01-02-13,38.169998,38.5,37.619999,38.299999
04-02-13,38.400002,38.419998,37.59,37.740002
05-02-13,38,38.650002,37.68,38.130001
06-02-13,38.18,39.389999,37.900002,39.169998
07-02-13,39.189999,39.68,38.950001,39.48
08-02-13,39.450001,40,39.139999,39.240002
11-02-13,37.98,39.150002,37.5,38.419998
12-02-13,38.450001,38.869999,37.290001,37.889999
13-02-13,38.299999,39,38.049999,38.450001
14-02-13,38.639999,38.75,38.209999,38.27
15-02-13,38.5,38.509998,36.950001,37.040001
19-02-13,37.360001,39.290001,37.310001,39.279999
20-02-13,39.299999,39.650002,38.459999,38.540001
21-02-13,36.490002,37.389999,34.540001,35.16
22-02-13,35.720001,36.389999,35.599998,36.110001
25-02-13,36.150002,36.75,34.34,34.380001
26-02-13,34.459999,34.959999,33.799999,34.43
27-02-13,34.41,35.41,34.400002,35.099998
28-02-13,35.889999,36.099998,34.369999,34.830002
01-03-13,35,35.080002,34.25,34.650002
04-03-13,34.77,35.830002,34.700001,35.580002
05-03-13,36,36.919998,35.790001,36.650002
06-03-13,37.009998,37.880001,36.970001,37.689999
07-03-13,37.73,38.650002,36.880001,38.23
08-03-13,38.060001,39.439999,37.360001,38.470001
11-03-13,38.869999,39.439999,38.650002,39.099998
12-03-13,38.900002,39.380001,38.849998,39.119999
13-03-13,39,39.490002,38.810001,38.98
14-03-13,38.900002,38.91,36.77,36.849998
15-03-13,36.639999,36.650002,35.209999,35.290001
18-03-13,35.299999,36.060001,34.919998,35.150002
19-03-13,35.25,35.599998,34.939999,35.080002
20-03-13,35.259998,36.07,35.16,35.950001
21-03-13,35.950001,37.060001,35.740002,36.009998
22-03-13,36.200001,36.799999,36.200001,36.619999
25-03-13,37.099998,38.52,36.77,37.529999
26-03-13,37.98,38.220001,37.66,37.860001
27-03-13,37.939999,38.380001,37.310001,38.16
28-03-13,38.23,38.240002,37.75,37.889999
01-04-13,42.360001,46.68,41.700001,43.93
02-04-13,43.599998,45.5,43.509998,44.34
03-04-13,43.099998,43.470001,40.209999,41.099998
04-04-13,41.110001,42.25,40.810001,42.009998
05-04-13,42,42,40.5,41.369999
08-04-13,41.970001,42.549999,41.509998,41.830002
09-04-13,41.799999,41.830002,40.330002,40.5
10-04-13,40.700001,42.009998,40.610001,41.860001
11-04-13,42.060001,44.549999,41.75,43.59
12-04-13,43.25,45.139999,43.049999,43.75
15-04-13,43.5,43.799999,42.509998,43.299999
16-04-13,44.189999,46.139999,43.91,45.59
17-04-13,45.5,45.950001,44.540001,45.450001
18-04-13,45.98,47.599998,45.389999,46.970001
