2015-03-20,126.80000305175781
2015-03-23,128.17999267578125
2015-03-24,128.10000610351562
2015-03-25,126.88999938964844
2015-03-26,125.80000305175781
2015-03-27,127.1500015258789
2015-03-30,127.27999877929688
2015-03-31,126.08999633789062
2015-04-01,125.87999725341797
2015-04-02,125.20999908447266
2015-04-06,125.83000183105469
2015-04-07,124.55999755859375
2015-04-08,125.5999984741211
2015-04-09,126.06999969482422
2015-04-10,126.06999969482422
2015-04-13,125.18000030517578
2015-04-14,124.47000122070312
2015-04-15,125.4000015258789
2015-04-16,125.48999786376953
2015-04-17,124.41000366210938
2015-04-20,125.3499984741211
2015-04-21,125.91000366210938
2015-04-22,126.26000213623047
2015-04-23,126.37999725341797
2015-04-24,126.93000030517578
2015-04-27,125.61000061035156
2015-04-28,123.45999908447266
2015-04-29,120.6500015258789
2015-04-30,119.55999755859375
2015-05-01,119.7699966430664
2015-05-04,119.19000244140625
2015-05-05,117.30000305175781
2015-05-06,117.20999908447266
2015-05-07,118.38999938964844
2015-05-08,118.4000015258789
2015-05-11,117.45999908447266
2015-05-12,116.30000305175781
2015-05-13,116.55999755859375
2015-05-14,117.69000244140625
2015-05-15,117.29000091552734
2015-05-18,118.73999786376953
2015-05-19,118.33999633789062
2015-05-20,119.55000305175781
2015-05-21,120.36000061035156
2015-05-22,121.41999816894531
2015-05-26,119.81999969482422
2015-05-27,119.44999694824219
2015-05-28,118.91000366210938
2015-05-29,117.94999694824219
2015-06-01,118.68000030517578
2015-06-02,118.0
2015-06-03,117.37000274658203
2015-06-04,119.7300033569336
2015-06-05,119.3499984741211
2015-06-08,120.52999877929688
2015-06-09,119.91000366210938
2015-06-10,120.69000244140625
2015-06-11,121.13999938964844
2015-06-12,119.87999725341797
2015-06-15,119.29000091552734
2015-06-16,120.4800033569336
2015-06-17,120.08000183105469
2015-06-18,120.23999786376953
2015-06-19,121.02999877929688
2015-06-22,120.76000213623047
2015-06-23,119.9000015258789
2015-06-24,118.62999725341797
2015-06-25,120.94999694824219
2015-06-26,121.62000274658203
2015-06-29,119.38999938964844
2015-06-30,121.22000122070312
2015-07-01,122.19000244140625
2015-07-02,120.75
2015-07-06,120.2300033569336
2015-07-07,120.55999755859375
2015-07-08,118.02999877929688
2015-07-09,119.44000244140625
2015-07-10,120.26000213623047
2015-07-13,122.16000366210938
2015-07-14,123.73999786376953
2015-07-15,122.76000213623047
2015-07-16,123.69000244140625
2015-07-17,122.30000305175781
2015-07-20,122.43000030517578
2015-07-21,121.06999969482422
2015-07-22,121.18000030517578
2015-07-23,122.77999877929688
2015-07-24,122.18000030517578
2015-07-27,121.70999908447266
2015-07-28,122.20999908447266
2015-07-29,126.31999969482422
2015-07-30,125.62000274658203
2015-07-31,127.29000091552734
2015-08-03,127.3499984741211
2015-08-04,127.01000213623047
2015-08-05,127.33999633789062
2015-08-06,125.5
2015-08-07,124.73999786376953
2015-08-10,125.19000244140625
2015-08-11,124.48999786376953
2015-08-12,123.94999694824219
2015-08-13,123.80999755859375
2015-08-14,124.05999755859375
2015-08-17,124.76000213623047
2015-08-18,125.16000366210938
2015-08-19,125.23999786376953
2015-08-20,122.16000366210938
2015-08-21,120.30000305175781
2015-08-24,115.37000274658203
2015-08-25,114.76000213623047
2015-08-26,117.80000305175781
2015-08-27,119.81999969482422
2015-08-28,119.61000061035156
2015-08-31,117.80999755859375
2015-09-01,115.75
2015-09-02,116.37999725341797
2015-09-03,117.5199966430664
2015-09-04,116.38999938964844
2015-09-08,118.58999633789062
2015-09-09,117.5
2015-09-10,117.5199966430664
2015-09-11,118.5199966430664
2015-09-14,118.29000091552734
2015-09-15,119.94000244140625
2015-09-16,119.88999938964844
2015-09-17,120.44999694824219
2015-09-18,119.4000015258789
2015-09-21,118.83999633789062
2015-09-22,117.5199966430664
2015-09-23,116.80000305175781
2015-09-24,115.30999755859375
2015-09-25,112.98999786376953
2015-09-28,108.2699966430664
2015-09-29,106.86000061035156
2015-09-30,108.47000122070312
2015-10-01,110.18000030517578
2015-10-02,112.29000091552734
2015-10-05,113.43000030517578
2015-10-06,110.29000091552734
2015-10-07,111.66999816894531
2015-10-08,111.70999908447266
2015-10-09,112.3499984741211
2015-10-12,112.5999984741211
2015-10-13,111.0999984741211
2015-10-14,111.55000305175781
2015-10-15,115.37999725341797
2015-10-16,117.41000366210938
2015-10-19,117.38999938964844
2015-10-20,117.58000183105469
2015-10-21,116.04000091552734
2015-10-22,109.51000213623047
2015-10-23,111.94999694824219
2015-10-26,117.73999786376953
2015-10-27,120.66999816894531
2015-10-28,122.80999755859375
2015-10-29,123.3499984741211
2015-10-30,122.73999786376953
2015-11-02,124.45999908447266
2015-11-03,124.05999755859375
2015-11-04,123.08999633789062
2015-11-05,121.93000030517578
2015-11-06,121.76000213623047
2015-11-09,122.86000061035156
2015-11-10,123.87999725341797
2015-11-11,121.08999633789062
2015-11-12,119.66000366210938
2015-11-13,119.69000244140625
2015-11-16,120.8499984741211
2015-11-17,123.41000366210938
2015-11-18,124.19000244140625
2015-11-19,120.29000091552734
2015-11-20,121.47000122070312
2015-11-23,121.11000061035156
2015-11-24,121.18000030517578
2015-11-25,121.81999969482422
2015-11-27,122.06999969482422
2015-11-30,121.54000091552734
2015-12-01,125.31999969482422
2015-12-02,124.18000030517578
2015-12-03,121.0
2015-12-04,124.73999786376953
2015-12-07,124.70999908447266
2015-12-08,125.0999984741211
2015-12-09,122.87999725341797
2015-12-10,122.58999633789062
2015-12-11,121.16999816894531
2015-12-14,119.68000030517578
2015-12-15,122.75
